                                Circuito ohm ac
                                Transient Analysis  Mon Jul 17 15:47:27  2023
--------------------------------------------------------------------------------
Index   time            v(n1)           i(v1)           
--------------------------------------------------------------------------------
188	1.018828e-02	7.001420e-01	-7.00142e-04	
189	1.018928e-02	6.911145e-01	-6.91115e-04	
190	1.019028e-02	6.819779e-01	-6.81978e-04	
191	1.019128e-02	6.727336e-01	-6.72734e-04	
192	1.019228e-02	6.633831e-01	-6.63383e-04	
193	1.019328e-02	6.539278e-01	-6.53928e-04	
194	1.019428e-02	6.443692e-01	-6.44369e-04	
195	1.019528e-02	6.347089e-01	-6.34709e-04	
196	1.019628e-02	6.249484e-01	-6.24948e-04	
197	1.019728e-02	6.150892e-01	-6.15089e-04	
198	1.019828e-02	6.051328e-01	-6.05133e-04	
199	1.019928e-02	5.950809e-01	-5.95081e-04	
200	1.020028e-02	5.849350e-01	-5.84935e-04	
201	1.020128e-02	5.746968e-01	-5.74697e-04	
202	1.020228e-02	5.643678e-01	-5.64368e-04	
203	1.020328e-02	5.539497e-01	-5.53950e-04	
204	1.020428e-02	5.434441e-01	-5.43444e-04	
205	1.020528e-02	5.328526e-01	-5.32853e-04	
206	1.020628e-02	5.221771e-01	-5.22177e-04	
207	1.020728e-02	5.114191e-01	-5.11419e-04	
208	1.020828e-02	5.005803e-01	-5.00580e-04	
209	1.020928e-02	4.896625e-01	-4.89662e-04	
210	1.021028e-02	4.786673e-01	-4.78667e-04	
211	1.021128e-02	4.675966e-01	-4.67597e-04	
212	1.021228e-02	4.564520e-01	-4.56452e-04	
213	1.021328e-02	4.452354e-01	-4.45235e-04	
214	1.021428e-02	4.339484e-01	-4.33948e-04	
215	1.021528e-02	4.225930e-01	-4.22593e-04	
216	1.021628e-02	4.111707e-01	-4.11171e-04	
217	1.021728e-02	3.996836e-01	-3.99684e-04	
218	1.021828e-02	3.881333e-01	-3.88133e-04	
219	1.021928e-02	3.765218e-01	-3.76522e-04	
220	1.022028e-02	3.648508e-01	-3.64851e-04	
221	1.022128e-02	3.531222e-01	-3.53122e-04	
222	1.022228e-02	3.413378e-01	-3.41338e-04	
223	1.022328e-02	3.294995e-01	-3.29499e-04	
224	1.022428e-02	3.176092e-01	-3.17609e-04	
225	1.022528e-02	3.056687e-01	-3.05669e-04	
226	1.022628e-02	2.936800e-01	-2.93680e-04	
227	1.022728e-02	2.816449e-01	-2.81645e-04	
228	1.022828e-02	2.695653e-01	-2.69565e-04	

Index   time            v(n1)           i(v1)           
--------------------------------------------------------------------------------
229	1.022928e-02	2.574431e-01	-2.57443e-04	
230	1.023028e-02	2.452803e-01	-2.45280e-04	
231	1.023128e-02	2.330788e-01	-2.33079e-04	
232	1.023228e-02	2.208404e-01	-2.20840e-04	
233	1.023328e-02	2.085672e-01	-2.08567e-04	
234	1.023428e-02	1.962610e-01	-1.96261e-04	
235	1.023528e-02	1.839239e-01	-1.83924e-04	
236	1.023628e-02	1.715577e-01	-1.71558e-04	
237	1.023728e-02	1.591644e-01	-1.59164e-04	
238	1.023828e-02	1.467460e-01	-1.46746e-04	
239	1.023928e-02	1.343044e-01	-1.34304e-04	
240	1.024028e-02	1.218416e-01	-1.21842e-04	
241	1.024128e-02	1.093596e-01	-1.09360e-04	
242	1.024228e-02	9.686028e-02	-9.68603e-05	
243	1.024328e-02	8.434568e-02	-8.43457e-05	
244	1.024428e-02	7.181776e-02	-7.18178e-05	
245	1.024528e-02	5.927850e-02	-5.92785e-05	
246	1.024628e-02	4.672987e-02	-4.67299e-05	
247	1.024728e-02	3.417387e-02	-3.41739e-05	
248	1.024828e-02	2.161247e-02	-2.16125e-05	
249	1.024928e-02	9.047663e-03	-9.04766e-06	
250	1.025028e-02	-3.51858e-03	3.518576e-06	
251	1.025128e-02	-1.60843e-02	1.608426e-05	
252	1.025228e-02	-2.86474e-02	2.864741e-05	
253	1.025328e-02	-4.12060e-02	4.120603e-05	
254	1.025428e-02	-5.37581e-02	5.375814e-05	
255	1.025528e-02	-6.63018e-02	6.630176e-05	
256	1.025628e-02	-7.88349e-02	7.883492e-05	
257	1.025728e-02	-9.13556e-02	9.135563e-05	
258	1.025828e-02	-1.03862e-01	1.038619e-04	
259	1.025928e-02	-1.16352e-01	1.163518e-04	
260	1.026028e-02	-1.28823e-01	1.288233e-04	
261	1.026128e-02	-1.41274e-01	1.412745e-04	
262	1.026228e-02	-1.53703e-01	1.537033e-04	
263	1.026328e-02	-1.66108e-01	1.661079e-04	
264	1.026428e-02	-1.78486e-01	1.784862e-04	
265	1.026528e-02	-1.90836e-01	1.908364e-04	
266	1.026628e-02	-2.03156e-01	2.031564e-04	
267	1.026728e-02	-2.15444e-01	2.154444e-04	
268	1.026828e-02	-2.27698e-01	2.276983e-04	
269	1.026928e-02	-2.39916e-01	2.399163e-04	
270	1.027028e-02	-2.52096e-01	2.520964e-04	
